name,promoted_content,query,tweet_volume,url,location,woeid,time
#DoctorWho,,%23DoctorWho,45514.0,http://twitter.com/search?q=%23DoctorWho,Malaga,766356,2018-10-09 05:53:18
#TheWalkingDead,,%23TheWalkingDead,31250.0,http://twitter.com/search?q=%23TheWalkingDead,Malaga,766356,2018-10-09 05:53:18
#TCMS3,,%23TCMS3,28065.0,http://twitter.com/search?q=%23TCMS3,Malaga,766356,2018-10-09 05:53:18
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25998.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Malaga,766356,2018-10-09 05:53:18
#PcComponentesNvidia,,%23PcComponentesNvidia,21195.0,http://twitter.com/search?q=%23PcComponentesNvidia,Malaga,766356,2018-10-09 05:53:18
Vela,,Vela,21057.0,http://twitter.com/search?q=Vela,Malaga,766356,2018-10-09 05:53:18
Sporting,,Sporting,20074.0,http://twitter.com/search?q=Sporting,Malaga,766356,2018-10-09 05:53:18
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20064.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Malaga,766356,2018-10-09 05:53:18
Coque Malla,,%22Coque+Malla%22,19489.0,http://twitter.com/search?q=%22Coque+Malla%22,Malaga,766356,2018-10-09 05:53:18
#ghvipdbt4,,%23ghvipdbt4,16272.0,http://twitter.com/search?q=%23ghvipdbt4,Malaga,766356,2018-10-09 05:53:18
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14864.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Malaga,766356,2018-10-09 05:53:18
Guedes,,Guedes,14428.0,http://twitter.com/search?q=Guedes,Malaga,766356,2018-10-09 05:53:18
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Malaga,766356,2018-10-09 05:53:18
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Malaga,766356,2018-10-09 05:53:18
#GHVIP9O,,%23GHVIP9O,,http://twitter.com/search?q=%23GHVIP9O,Malaga,766356,2018-10-09 05:53:18
#OTDirecto9OCT,,%23OTDirecto9OCT,,http://twitter.com/search?q=%23OTDirecto9OCT,Malaga,766356,2018-10-09 05:53:18
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Malaga,766356,2018-10-09 05:53:18
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Malaga,766356,2018-10-09 05:53:18
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Malaga,766356,2018-10-09 05:53:18
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Malaga,766356,2018-10-09 05:53:18
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Malaga,766356,2018-10-09 05:53:18
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Malaga,766356,2018-10-09 05:53:18
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Malaga,766356,2018-10-09 05:53:18
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Malaga,766356,2018-10-09 05:53:18
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Malaga,766356,2018-10-09 05:53:18
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Malaga,766356,2018-10-09 05:53:18
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Malaga,766356,2018-10-09 05:53:18
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Malaga,766356,2018-10-09 05:53:18
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Malaga,766356,2018-10-09 05:53:18
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Malaga,766356,2018-10-09 05:53:18
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Malaga,766356,2018-10-09 05:53:18
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Malaga,766356,2018-10-09 05:53:18
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Malaga,766356,2018-10-09 05:53:18
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Malaga,766356,2018-10-09 05:53:18
#SBMadrid18,,%23SBMadrid18,,http://twitter.com/search?q=%23SBMadrid18,Malaga,766356,2018-10-09 05:53:18
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Malaga,766356,2018-10-09 05:53:18
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Malaga,766356,2018-10-09 05:53:18
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Malaga,766356,2018-10-09 05:53:18
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Malaga,766356,2018-10-09 05:53:18
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Malaga,766356,2018-10-09 05:53:18
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Malaga,766356,2018-10-09 05:53:18
#MorancosEH,,%23MorancosEH,,http://twitter.com/search?q=%23MorancosEH,Malaga,766356,2018-10-09 05:53:18
#cuartomilenio,,%23cuartomilenio,,http://twitter.com/search?q=%23cuartomilenio,Malaga,766356,2018-10-09 05:53:18
#MondayMotivation,,%23MondayMotivation,288465.0,http://twitter.com/search?q=%23MondayMotivation,Murcia,768026,2018-10-09 05:48:19
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287209.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Murcia,768026,2018-10-09 05:48:19
Élite,,%C3%89lite,130242.0,http://twitter.com/search?q=%C3%89lite,Murcia,768026,2018-10-09 05:48:19
Google+,,Google%2B,106837.0,http://twitter.com/search?q=Google%2B,Murcia,768026,2018-10-09 05:48:19
#OTDirecto8OCT,,%23OTDirecto8OCT,94429.0,http://twitter.com/search?q=%23OTDirecto8OCT,Murcia,768026,2018-10-09 05:48:19
Vistalegre,,Vistalegre,81724.0,http://twitter.com/search?q=Vistalegre,Murcia,768026,2018-10-09 05:48:19
#ballondor,,%23ballondor,80429.0,http://twitter.com/search?q=%23ballondor,Murcia,768026,2018-10-09 05:48:19
Hazard,,Hazard,62380.0,http://twitter.com/search?q=Hazard,Murcia,768026,2018-10-09 05:48:19
#DoctorWho,,%23DoctorWho,45458.0,http://twitter.com/search?q=%23DoctorWho,Murcia,768026,2018-10-09 05:48:19
#TheWalkingDead,,%23TheWalkingDead,31224.0,http://twitter.com/search?q=%23TheWalkingDead,Murcia,768026,2018-10-09 05:48:19
#TCMS3,,%23TCMS3,28029.0,http://twitter.com/search?q=%23TCMS3,Murcia,768026,2018-10-09 05:48:19
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25980.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Murcia,768026,2018-10-09 05:48:19
#PcComponentesNvidia,,%23PcComponentesNvidia,21167.0,http://twitter.com/search?q=%23PcComponentesNvidia,Murcia,768026,2018-10-09 05:48:19
Vela,,Vela,21015.0,http://twitter.com/search?q=Vela,Murcia,768026,2018-10-09 05:48:19
Sporting,,Sporting,20046.0,http://twitter.com/search?q=Sporting,Murcia,768026,2018-10-09 05:48:19
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20042.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Murcia,768026,2018-10-09 05:48:19
Coque Malla,,%22Coque+Malla%22,19442.0,http://twitter.com/search?q=%22Coque+Malla%22,Murcia,768026,2018-10-09 05:48:19
#ghvipdbt4,,%23ghvipdbt4,16256.0,http://twitter.com/search?q=%23ghvipdbt4,Murcia,768026,2018-10-09 05:48:19
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14853.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Murcia,768026,2018-10-09 05:48:19
Guedes,,Guedes,14419.0,http://twitter.com/search?q=Guedes,Murcia,768026,2018-10-09 05:48:19
Real Murcia,,%22Real+Murcia%22,,http://twitter.com/search?q=%22Real+Murcia%22,Murcia,768026,2018-10-09 05:48:19
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Murcia,768026,2018-10-09 05:48:19
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Murcia,768026,2018-10-09 05:48:19
#GHVIP9O,,%23GHVIP9O,,http://twitter.com/search?q=%23GHVIP9O,Murcia,768026,2018-10-09 05:48:19
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Murcia,768026,2018-10-09 05:48:19
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Murcia,768026,2018-10-09 05:48:19
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Murcia,768026,2018-10-09 05:48:19
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Murcia,768026,2018-10-09 05:48:19
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Murcia,768026,2018-10-09 05:48:19
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Murcia,768026,2018-10-09 05:48:19
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Murcia,768026,2018-10-09 05:48:19
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Murcia,768026,2018-10-09 05:48:19
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Murcia,768026,2018-10-09 05:48:19
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Murcia,768026,2018-10-09 05:48:19
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Murcia,768026,2018-10-09 05:48:19
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Murcia,768026,2018-10-09 05:48:19
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Murcia,768026,2018-10-09 05:48:19
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Murcia,768026,2018-10-09 05:48:19
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Murcia,768026,2018-10-09 05:48:19
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Murcia,768026,2018-10-09 05:48:19
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Murcia,768026,2018-10-09 05:48:19
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Murcia,768026,2018-10-09 05:48:19
#SBMadrid18,,%23SBMadrid18,,http://twitter.com/search?q=%23SBMadrid18,Murcia,768026,2018-10-09 05:48:19
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Murcia,768026,2018-10-09 05:48:19
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Murcia,768026,2018-10-09 05:48:19
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Murcia,768026,2018-10-09 05:48:19
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Murcia,768026,2018-10-09 05:48:19
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Murcia,768026,2018-10-09 05:48:19
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Murcia,768026,2018-10-09 05:48:19
#morancoseh,,%23morancoseh,,http://twitter.com/search?q=%23morancoseh,Murcia,768026,2018-10-09 05:48:19
#MondayMotivation,,%23MondayMotivation,288465.0,http://twitter.com/search?q=%23MondayMotivation,Palma,769293,2018-10-09 05:48:19
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287209.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Palma,769293,2018-10-09 05:48:19
Élite,,%C3%89lite,130242.0,http://twitter.com/search?q=%C3%89lite,Palma,769293,2018-10-09 05:48:19
Google+,,Google%2B,106837.0,http://twitter.com/search?q=Google%2B,Palma,769293,2018-10-09 05:48:19
Vistalegre,,Vistalegre,81724.0,http://twitter.com/search?q=Vistalegre,Palma,769293,2018-10-09 05:48:19
#ballondor,,%23ballondor,80429.0,http://twitter.com/search?q=%23ballondor,Palma,769293,2018-10-09 05:48:19
Hazard,,Hazard,62380.0,http://twitter.com/search?q=Hazard,Palma,769293,2018-10-09 05:48:19
#DoctorWho,,%23DoctorWho,45458.0,http://twitter.com/search?q=%23DoctorWho,Palma,769293,2018-10-09 05:48:19
#TheWalkingDead,,%23TheWalkingDead,31224.0,http://twitter.com/search?q=%23TheWalkingDead,Palma,769293,2018-10-09 05:48:19
#TCMS3,,%23TCMS3,28029.0,http://twitter.com/search?q=%23TCMS3,Palma,769293,2018-10-09 05:48:19
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25980.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Palma,769293,2018-10-09 05:48:19
#PcComponentesNvidia,,%23PcComponentesNvidia,21167.0,http://twitter.com/search?q=%23PcComponentesNvidia,Palma,769293,2018-10-09 05:48:19
Vela,,Vela,21015.0,http://twitter.com/search?q=Vela,Palma,769293,2018-10-09 05:48:19
Sporting,,Sporting,20046.0,http://twitter.com/search?q=Sporting,Palma,769293,2018-10-09 05:48:19
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20042.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Palma,769293,2018-10-09 05:48:19
Coque Malla,,%22Coque+Malla%22,19442.0,http://twitter.com/search?q=%22Coque+Malla%22,Palma,769293,2018-10-09 05:48:19
#ghvipdbt4,,%23ghvipdbt4,16256.0,http://twitter.com/search?q=%23ghvipdbt4,Palma,769293,2018-10-09 05:48:19
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14853.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Palma,769293,2018-10-09 05:48:19
Guedes,,Guedes,14419.0,http://twitter.com/search?q=Guedes,Palma,769293,2018-10-09 05:48:19
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Palma,769293,2018-10-09 05:48:19
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Palma,769293,2018-10-09 05:48:19
#GHVIP9O,,%23GHVIP9O,,http://twitter.com/search?q=%23GHVIP9O,Palma,769293,2018-10-09 05:48:19
#OTDirecto9OCT,,%23OTDirecto9OCT,,http://twitter.com/search?q=%23OTDirecto9OCT,Palma,769293,2018-10-09 05:48:19
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Palma,769293,2018-10-09 05:48:19
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Palma,769293,2018-10-09 05:48:19
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Palma,769293,2018-10-09 05:48:19
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Palma,769293,2018-10-09 05:48:19
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Palma,769293,2018-10-09 05:48:19
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Palma,769293,2018-10-09 05:48:19
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Palma,769293,2018-10-09 05:48:19
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Palma,769293,2018-10-09 05:48:19
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Palma,769293,2018-10-09 05:48:19
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Palma,769293,2018-10-09 05:48:19
